[1705929018.6691947] Voltage: 4.98V, Current: 589.30mA, Power: 2935.61mW
[1705929018.7183578] Voltage: 4.98V, Current: 627.20mA, Power: 3125.25mW
[1705929018.7675707] Voltage: 4.98V, Current: 595.60mA, Power: 2965.49mW
[1705929018.8207972] Voltage: 4.98V, Current: 632.30mA, Power: 3151.51mW
[1705929018.8698084] Voltage: 4.99V, Current: 414.10mA, Power: 2065.26mW
[1705929018.918863] Voltage: 4.99V, Current: 391.70mA, Power: 1954.51mW
[1705929018.9681144] Voltage: 4.99V, Current: 438.30mA, Power: 2185.47mW
[1705929019.0173602] Voltage: 4.98V, Current: 383.50mA, Power: 1911.37mW
[1705929019.0706758] Voltage: 4.98V, Current: 388.30mA, Power: 1933.43mW
[1705929019.1197026] Voltage: 4.98V, Current: 404.20mA, Power: 2014.51mW
[1705929019.1689286] Voltage: 4.99V, Current: 369.40mA, Power: 1842.70mW
[1705929019.218106] Voltage: 4.99V, Current: 382.60mA, Power: 1907.51mW
[1705929019.2672777] Voltage: 4.99V, Current: 386.30mA, Power: 1926.46mW
[1705929019.320343] Voltage: 4.99V, Current: 385.40mA, Power: 1922.57mW
